db_id,id,question,query,hardness,split,label,prediction,system,number_of_joins,number_of_projections,number_of_filters,number_of_aggregations,number_of_set_operations,number_of_subqueries,run,v1-v2-change,v1-v3-change,v2-v3-change,hardness_numeric,query_length,number_of_keywords,full_column_match,full_value_match,partial_column_match,question_similarity_train_query_id,similarity_score_nl,sql_similarity_train_query_id,similarity_score_sql
exp_v3,551,Which stadium hosts the most games,"SELECT T1.stadium_name, count(*) FROM stadium AS T1 JOIN plays_match AS T2 ON T1.stadium_id = T2.stadium_id GROUP BY T1.stadium_name ORDER BY count(*) DESC LIMIT 1",extra,0,False,select t1.stadium_name from stadium as t1 join plays_match as t2 on t1.stadium_id = t2.stadium_id group by t2.stadium_id order by count(*) desc limit 1,T5-Picard-Keys,1,2,0,2,0,0,0.0,False,True,True,4,163,2,0,0,2,179,0.770503819,550,0.754601227
exp_v3,552,Which Stadium was used the most?,SELECT T1.stadium_name FROM stadium AS T1 GROUP BY T1.stadium_name ORDER BY count(*) DESC LIMIT 1,hard,0,False,select stadium_name from stadium group by stadium_id order by count(*) desc limit 1,T5-Picard-Keys,0,1,0,1,0,0,0.0,False,False,False,3,97,2,0,0,2,179,0.7534343,179,0.762886598
exp_v3,554,which stadiumm has the largest capacity and how much,"SELECT T1.capacity, T1.stadium_name FROM stadium AS T1 GROUP BY T1.capacity, T1.stadium_name ORDER BY max( T1.capacity) DESC LIMIT 1",hard,0,True,"select stadium_name, capacity from stadium order by capacity desc limit 1",T5-Picard-Keys,0,2,0,1,0,0,0.0,False,False,False,3,132,2,1,0,1,550,0.762898684,179,0.590909091
exp_v3,565,which team has won the most championchips,"SELECT T1.teamname, count(*) FROM national_team AS T1 JOIN world_cup_result AS T2 ON T1.team_id = T2.team_id WHERE T2.winner = 'true' GROUP BY T1.teamname ORDER BY count(*) DESC LIMIT 1",extra,0,False,select t1.teamname from national_team as t1 join plays_match as t2 on t1.team_id = t2.team_id group by t2.team_id order by count(*) desc limit 1,T5-Picard-Keys,1,2,2,2,0,0,0.0,True,True,True,4,185,2,0,0,11,566,0.70251298,409,1.0
exp_v3,567,Which team has won the world cup the most? Return the team name and the number of wins,"select nt.teamname, count(*) from world_cup_result as wcr
 join national_team as nt
 on wcr.team_id = nt.team_id
 where wcr.winner = 'true'
 group by nt.team_initials, nt.teamname
 order by count(*) desc limit 1;",extra,0,False,"select t1.teamname, count(*) from national_team as t1 join world_cup as t2 on t1.team_id = t2.qualified_team group by t2.qualified_team order by count(*) desc limit 1",T5-Picard-Keys,1,2,2,2,0,0,0.0,True,True,True,4,212,4,1,0,31,757,0.849191785,716,0.768867925
exp_v3,568,Which team is in Group A,SELECT DISTINCT T2.teamname FROM plays_match AS T1 JOIN national_team AS T2 on T1.team_id = T2.team_id WHERE T1.year = 2022 and T1.stage = 'Group A';,medium,0,False,select team_id from plays_match group by team_id having count(*) >= 2,T5-Picard-Keys,1,2,2,0,0,0,0.0,True,True,True,2,149,0,0,1,13,596,0.726186275,582,0.657718121
exp_v3,569,Which team is in Group A in 2018,"select distinct T2.teamname
 from plays_match as T1
 join national_team as T2 on T1.team_id = T2.team_id
 where T1.year = 2018 and T1.stage = 'Group A'",medium,0,False,select teamname from national_team where year = 2018 group by team_id having count(*) >= 2,T5-Picard-Keys,1,2,2,0,0,0,0.0,True,True,True,2,151,0,0,1,14,602,0.693166256,189,0.737967914
exp_v3,578,Which team score the most goals in a final?,"select m.year, nt.teamname, m.team_goals, ot.teamname, m.opponent_team_goals
 from plays_match as m
 join national_team as nt on m.team_id = nt.team_id
 join national_opponent_team as ot on m.opponent_team_id = ot.team_id
 where m.stage = 'Final'
 order by team_goals desc limit 1",extra,0,False,select t1.teamname from national_team as t1 join world_cup as t2 on t1.team_id = t2.qualified_team order by t2.goals_scored desc limit 1,T5-Picard-Keys,2,5,2,0,0,0,0.0,True,True,True,4,280,2,1,1,20,579,0.898981571,332,0.771428571
exp_v3,584,Which team was second in 2018,SELECT DISTINCT T1.teamname FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id JOIN world_cup_result AS T3 ON T1.team_id = T3.team_id WHERE T3.year = 2018 and T3.runner_up = 'true',hard,0,False,select teamname from national_team order by year desc limit 2,T5-Picard-Keys,2,2,2,0,0,0,0.0,True,True,True,3,204,0,0,4,13,602,0.679453135,1060,0.795121951
exp_v3,585,Which team was third the most time in all world cups?,"SELECT teamname, COUNT(*) FROM world_cup_result AS w
 JOIN national_team AS n ON w.team_id = n.team_id
 WHERE w.third = 'true'
 GROUP BY n.teamname
 ORDER BY COUNT(*) DESC",extra,0,False,select qualified_team from world_cup group by qualified_team order by count(*) desc limit 3,T5-Picard-Keys,1,2,1,2,0,0,0.0,True,True,True,4,171,2,1,4,15,566,0.804901719,590,0.965116279
exp_v3,591,Which Team won the most recent world cup and in which year did they win?,"SELECT T1.teamname, T2.year FROM national_team AS T1 JOIN world_cup_result AS T2 ON T1.team_id = T2.team_id WHERE T2.winner = 'true' ORDER BY T2.year DESC LIMIT 1",extra,0,False,"select t1.teamname, t1.year from national_team as t1 join world_cup as t2 on t1.team_id = t2.qualified_team order by t2.year desc limit 1",T5-Picard-Keys,1,2,2,0,0,0,0.0,True,True,True,4,162,3,1,0,20,757,0.884420753,710,0.969135802
exp_v3,595,Which teams are in group A in 2022?,select distinct T2.teamname from plays_match as T1 join national_team as T2 on T1.team_id = T2.team_id where T1.year = 2022 and T1.stage = 'Group A',medium,0,False,select t1.teamname from national_team as t1 join plays_match as t2 on t1.team_id = t2.team_id where t2.year = 2022 and t1.team_initials = 'A',T5-Picard-Keys,1,2,2,0,0,0,0.0,True,True,True,2,148,0,0,1,13,573,0.790938616,189,0.732620321
exp_v3,605,which teams played semifinals in 2018?,"select distinct T2.teamname
 from plays_match as T1
 join national_team as T2 on T1.team_id = T2.team_id
 where T1.year = 2018 and T1.stage = 'Semi-finals'",medium,0,False,"select t1.teamname from national_team as t1 join plays_match as t2 on t1.team_id = t2.team_id where t1.year = 2018 and t2.stage = ""Semifinal""",T5-Picard-Keys,1,2,2,0,0,0,0.0,True,True,True,2,155,0,0,0,13,602,0.842551708,189,0.71657754
exp_v3,620,Who did Germany draw against in 2022 World Cup?,"SELECT t2.teamname
 FROM national_team AS T1
 JOIN plays_match AS T3 ON T1.team_id = T3.team_id
 JOIN national_opponent_team AS T2 ON T3.opponent_team_id = T2.team_id
 WHERE T1.teamname = 'Germany'
 and T2.year = 2022 and T3.is_draw = 'true';",hard,0,False,select t1.player_name from player as t1 join plays_match as t2 on t1.player_id = t2.team_id,T5-Picard-Keys,2,1,3,0,0,0,0.0,True,True,True,3,242,0,0,4,3,610,0.720813513,1071,0.830578512
exp_v3,621,Who has in the last 5 world cups scored a goal in the second half of the extension?,"SELECT DISTINCT T2.player_name 
 FROM national_team AS T1 
 JOIN player_fact AS T4 ON T1.team_id = T4.team_id 
 JOIN player AS T2 ON T4.player_id = T2.player_id 
 JOIN match_fact AS T5 ON T2.player_id = T5.player_id 
 JOIN plays_match AS T3 ON T5.match_team_id = T3.match_team_id 
 WHERE T5.minute >= 120 AND T5.goal = 'true' and T3.year BETWEEN 2002 AND 2022",extra,0,False,select t1.player_name from player as t1 join world_cup as t2 on t1.player_id = t2.goals_scored where t2.year = 2005 and t2.goals_scored >= 2,T5-Picard-Keys,4,2,4,0,0,0,0.0,False,True,True,4,359,0,1,4,14,663,0.752634704,662,0.846796657
exp_v3,645,who is the goal keeper of germany?,"SELECT T1.player_name, T3.position FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'Germany' and T3.position = 'GK'",hard,0,False,select t2.player_name from national_team as t1 join player as t2 on t1.team_id = t2.player_id join national_opponent_team as t3 on t1.team_id = t3.team_id where t1.year = 2010,T5-Picard-Keys,2,2,2,0,0,0,0.0,False,False,False,3,211,0,1,4,9,633,0.723503232,232,0.876777251
exp_v3,667,Who scored the most goals in 2022,"SELECT T1.player_name, count(*)
 FROM player AS T1
 JOIN match_fact AS T2 ON T1.player_id = T2.player_id
 Join plays_match AS T3 ON T3.match_team_id = T2.match_team_id
 WHERE T2.goal = 'true' and T3.Year = 2022
 GROUP BY T1.player_name
 ORDER BY count(*) DESC
 LIMIT 5",extra,0,False,select t1.player_name from player as t1 join national_team as t2 on t1.player_id = t2.team_id join world_cup as t3 on t2.year = t3.year where t2.year = 2022 order by t3.goals_scored desc limit 1,T5-Picard-Keys,2,2,2,2,0,0,0.0,False,True,True,4,268,2,1,0,10,769,0.768150568,523,0.787313433
exp_v3,668,Who scored the most goals in the World Cup ever?,"SELECT T1.player_name, count(*) FROM player AS T1 JOIN match_fact AS T2 ON T1.player_id = T2.player_id WHERE T2.goal = 'true' GROUP BY T1.player_name ORDER BY count(*) DESC",extra,0,False,select t2.player_name from world_cup as t1 join player as t2 on t1.goals_scored = t2.player_id group by t2.player_id order by sum(t1.goals_scored) desc limit 1,T5-Picard-Keys,1,2,1,2,0,0,0.0,False,False,False,4,172,2,1,0,10,411,0.926926613,515,1.0
exp_v3,691,who was the topscorer of the worldcup 2018,"SELECT T1.player_name, count(*) FROM player AS T1 JOIN match_fact AS T2 ON T1.player_id = T2.player_id
 JOIN plays_match AS T4 ON T2.match_team_id = T4.match_team_id JOIN national_team AS T3 ON T4.team_id = T3.team_id
 WHERE T2.goal = 'true' and T3.year = 2018 
 GROUP BY T1.player_name 
 ORDER BY count(*) DESC",extra,0,False,select t2.player_name from world_cup as t1 join player as t2 on t1.goals_scored = t2.player_id order by t1.goals_scored desc limit 1,T5-Picard-Keys,3,2,2,2,0,0,0.0,True,True,True,4,311,0,0,0,0,725,0.620041728,782,0.980707395
exp_v3,708,Who won the 2014 world cup?,SELECT T1.teamname FROM national_team AS T1 JOIN world_cup_result AS T2 ON T1.team_id = T2.team_id WHERE T2.year = 2014 and T2.winner = 'true',medium,0,False,select t2.player_name from world_cup as t1 join player as t2 on t1.qualified_team = t2.player_id where t1.year = 2014,T5-Picard-Keys,1,1,3,0,0,0,0.0,True,True,True,2,142,0,0,0,0,721,0.908597708,704,1.0
exp_v3,741,which players played for Switzerland in 2018,SELECT DISTINCT T1.player_name FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'Switzerland' and T2.year = 2018,hard,0,False,select t1.player_name from player as t1 join player_club_team as t2 on t1.player_id = t2.player_id,T5-Picard-Keys,2,2,2,0,0,0,0.0,False,False,False,3,207,1,0,4,4,535,0.986525416,535,1.0
exp_v3,749,Which players are playing for Switzerland in 2022,SELECT T1.player_name FROM player AS T1 JOIN player_fact AS T3 ON T1.player_id = T3.player_id JOIN national_team AS T2 ON T3.team_id = T2.team_id WHERE T2.teamname = 'Switzerland' and T2.year = 2022,hard,0,False,select t2.player_name from national_team as t1 join player as t2 on t1.team_id = t2.player_id,T5-Picard-Keys,2,1,2,0,0,0,0.0,False,False,False,3,198,1,0,4,3,532,0.981597126,532,1.0
exp_v3,761,Which national team has won most world cup,"SELECT T1.teamname, count(*) FROM national_team AS T1 JOIN world_cup_result AS T3 ON T1.team_id = T3.team_id JOIN world_cup AS T2 ON T3.year = T2.year WHERE T3.winner = 'true' GROUP BY T1.teamname ORDER BY count(*) DESC LIMIT 1;",extra,0,False,select t1.teamname from national_team as t1 join world_cup as t2 on t1.team_id = t2.qualified_team group by t1.team_id order by count(*) desc limit 1,T5-Picard-Keys,2,2,2,2,0,0,0.0,True,True,True,4,228,2,0,0,11,757,0.948565781,757,0.815789474
exp_v3,773,What is the score of the final in year 2018,"SELECT T1.teamname, T2.year, T2.team_goals, T2.stage FROM national_team AS T1 JOIN plays_match AS T2 ON T1.team_id = T2.team_id WHERE T2.year = 2018 and T2.stage = 'Final';",extra,0,False,select goals_scored from world_cup where year = 2018,T5-Picard-Keys,1,4,2,0,0,0,0.0,True,True,True,4,172,0,1,1,7,602,0.749722838,265,0.715789474
exp_v3,779,Where was the world cup in 2018?,SELECT venue FROM world_cup WHERE world_cup.year = 2018;,easy,0,True,select venue from world_cup where year = 2018,T5-Picard-Keys,0,1,1,0,0,0,0.0,False,False,False,1,56,0,0,0,1,475,0.97578752,475,1.0
exp_v3,803,What is the result of Argentina vs. Saudiarabia,"SELECT T1.teamname, T2.teamname, T3.team_goals, T3.opponent_team_goals FROM national_team AS T1
 JOIN plays_match AS T3 ON T1.team_id = T3.team_id
 JOIN national_opponent_team AS T2 ON T3.opponent_team_id = T2.team_id
 WHERE T1.teamname = 'Saudi Arabia' and T2.teamname = 'Argentina'",hard,0,False,"select t1.win_conditions from plays_match as t1 join national_team as t2 on t1.team_id = t2.team_id where t1.year = 2010 and t2.teamname = ""Argentina"" and t2.teamname = ""Saudiarabia""",T5-Picard-Keys,2,4,2,0,0,0,0.0,True,True,True,3,283,0,0,4,1,373,0.733206689,90,0.902439024
exp_v3,861,Which is the oldest club?,"SELECT T1.club_name, T1.found_year FROM club AS T1
 
  ORDER BY T1.found_year ASC LIMIT 1",medium,0,False,select club_name from club order by found_year limit 1,T5-Picard-Keys,0,2,0,0,0,0,0.0,False,False,False,2,89,1,0,0,4,918,0.914086223,918,0.95505618
exp_v3,866,which country has less club ?,"SELECT T1.country , count( T1.club_id) FROM club AS T1
 GROUP BY T1.country
 ORDER BY count( T1.club_id) ASC limit 5",hard,0,False,select country from club group by country order by count(*) asc limit 1,T5-Picard-Keys,0,4,0,2,0,0,0.0,False,False,False,3,116,1,1,0,5,478,0.605876923,179,0.594827586
exp_v3,867,Which teams played in world cup year 1972?,SELECT T1.teamname FROM national_team AS T1 WHERE T1.year = 1972,easy,0,True,select t2.teamname from world_cup as t1 join national_team as t2 on t1.qualified_team = t2.team_id where t1.year = 1972,T5-Picard-Keys,0,1,1,0,0,0,0.0,False,False,False,1,64,0,1,0,18,571,0.708343267,792,0.647058824
exp_v3,888,Who has received the yellow ed card?,SELECT DISTINCT T1.player_name FROM player AS T1 JOIN match_fact AS T2 ON T1.player_id = T2.player_id WHERE T2.yellow_card = 'true',medium,0,False,select t1.player_name from player as t1 join coach_club_team as t2 on t1.player_id = t2.coach_id,T5-Picard-Keys,1,2,1,0,0,0,0.0,False,False,False,2,131,0,0,0,5,884,0.592074871,1038,0.755725191
exp_v3,889,"What are the names, the countries and the years of the first and last club ever founded ?","SELECT club_name, country, found_year FROM club WHERE found_year = (SELECT MIN(found_year) FROM club) OR found_year = (SELECT MAX(found_year) FROM club)",extra,0,False,"select club_name, country, found_year from club order by found_year asc limit 1",T5-Picard-Keys,0,3,2,2,0,0,0.0,False,False,False,4,152,2,2,4,16,811,0.908569038,811,0.381578947
exp_v3,894,The Winner of the year 1987,"SELECT teamname FROM national_team
 JOIN world_cup_result ON national_team.team_id = world_cup_result.team_id
 WHERE world_cup_result.year = 1987 and winner = 'true';",medium,0,True,select t1.player_name from player as t1 join plays_match as t2 on t1.player_id = t2.team_id where t2.year = 1987,T5-Picard-Keys,1,1,3,0,0,0,0.0,True,True,True,2,166,0,2,1,6,704,0.655835986,85,0.63253012
exp_v3,924,Show all players who lost a game,SELECT DISTINCT player_name FROM player AS T1 JOIN player_fact as T2 on T1.player_id = T2.player_id JOIN plays_match as T3 on T2.team_id = T3.team_id WHERE T3.did_win = 'false',hard,0,False,select t1.player_name from player as t1 join plays_match as t2 on t1.,T5-Picard-Keys,2,2,2,0,0,0,0.0,True,True,True,3,176,0,0,0,2,853,0.699513018,848,0.747311828
exp_v3,928,Who won the world cup 1994?,SELECT T1.teamname FROM national_team AS T1 JOIN world_cup_result AS T2 ON T1.team_id = T2.team_id WHERE T2.year = 1994 and T2.winner = 'true',medium,0,False,select t1.player_name from player as t1 join world_cup as t2 on t1.player_id = t2.qualified_team where t2.year = 1994,T5-Picard-Keys,1,1,3,0,0,0,0.0,True,True,True,2,142,0,0,0,0,927,0.987457752,927,1.0
exp_v3,958,cities of stadiums in which an own goal was scored,SELECT DISTINCT T1.city FROM stadium AS T1 JOIN plays_match AS T3 ON T1.stadium_id = T3.stadium_id JOIN match_fact AS T2 ON T3.match_team_id = T2.match_team_id WHERE T2.own_goal = 'true',hard,0,False,select t1.city from stadium as t1 join plays_match as t2 on t1.stadium_id = t2.stadium_id where t2.team_goals = 'own goal',T5-Picard-Keys,2,2,1,0,0,0,0.0,False,True,True,3,186,0,2,0,14,828,0.968089342,828,0.913978495
exp_v3,961,which player made goals?,"SELECT DISTINCT count(DISTINCT *), T1.player_id FROM player AS T1 JOIN match_fact AS T2 ON T1.player_id = T2.player_id WHERE T2.goal = 'true' GROUP BY T1.player_id ORDER BY count(*) DESC",extra,0,False,select distinct t1.player_name from player as t1 join player_fact as t2 on t1.player_id = t2.player_id join national_team as t3 on t2.team_id = t3.team_id where t3.goals = '1',T5-Picard-Keys,1,4,1,2,0,0,0.0,False,False,False,4,186,0,1,0,10,970,0.87584579,515,0.779569892
exp_v3,1005,Trainer Italy Worldcup 2006 ?,"SELECT DISTINCT T1.coach_name
 FROM coach AS T1
  JOIN player_fact AS T3 ON T1.coach_id = T3.coach_id
  JOIN national_team AS T2 ON T3.team_id = T2.team_id
 WHERE T2.year = 2006 and T2.teamname = 'Italy'",hard,0,False,select t1.player_name from player as t1 join coach_club_team as t2 on t1.player_id = t2.coach_id join world_cup as t3 group by t1.player_name having count(*) >= 6,T5-Picard-Keys,2,2,2,0,0,0,0.0,False,False,False,3,203,0,0,4,0,998,0.97731024,993,0.916666667
exp_v3,1024,toatal Goal score of shirt number 13?,"SELECT count(*)
 FROM match_fact AS T1
 JOIN player_fact as T2 on T1.player_id = T2.player_id
 where T2.shirt_number = 13 AND T1.goal = 'true'",medium,0,False,select sum(goals_scored) from plays_match as t1 join player_club_team as t2 on t1.team_id = t2.player_id join,T5-Picard-Keys,1,1,2,1,0,0,0.0,False,False,False,2,142,1,2,0,10,131,0.697258711,1025,1.0
exp_v3,1027,total Goal score of shirt number 13?,"SELECT count(*)
 FROM match_fact AS T1
 JOIN player_fact as T2 on T1.player_id = T2.player_id
 where T2.shirt_number = 13 AND T1.goal = 'true'",medium,0,False,select sum(goals_scored) from world_cup as t1 join player_,T5-Picard-Keys,1,1,2,1,0,0,0.0,False,False,False,2,142,2,2,0,10,131,0.809494972,1025,1.0
exp_v3,1039,How many times did Cristiano Ronald miss a penalty?,SELECT count(*) FROM match_fact AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T1.missed_penalty = 'true' and T2.player_name ilike '%Cristiano Ronald%',hard,0,False,"select count(*) from player where player_name = ""Cristiano Ronaldo""",T5-Picard-Keys,1,1,2,1,0,0,0.0,False,False,False,3,165,0,1,1,5,103,0.722384691,102,0.921212121
exp_v3,1043,Goal score of shirt number 13?,"SELECT count(*)
 FROM match_fact as T1
 JOIN player_fact as T2 on T1.player_id = T2.player_id
 WHERE T2.shirt_number = 13 AND T1.goal = 'true'",medium,0,False,select t2.goals_scored from player_club_team as t1 join world_cup as t2 on t1.player_id = 13,T5-Picard-Keys,1,1,2,1,0,0,0.0,False,False,False,2,142,1,2,0,10,131,0.779734194,1037,1.0
exp_v3,1044,all coaches training a player with the shirt number 10 and attendes the world cup of 2006,SELECT DISTINCT T1.coach_name FROM coach AS T1 JOIN player_fact AS T2 ON T1.coach_id = T2.coach_id JOIN national_team AS T4 ON T2.team_id = T4.team_id JOIN plays_match AS T3 ON T4.team_id = T3.team_id WHERE T2.shirt_number = 10 and T3.year = 2006,extra,0,False,select t1.coach_name from coach as t1 join player_club_team as t2 on t1.coach_id = t2.player_id where t2.shirt_number = 10 intersect select t1.coach_name from coach as t1 join player_club_team as t2 on t1.coach_id = t2.player_id join world_cup as t3 on t1.coach_id = t2.player_id where t3.year = 2006,T5-Picard-Keys,3,2,2,0,0,0,0.0,True,True,True,4,246,2,1,2,7,1020,0.882165968,633,0.719512195
exp_v3,1075,Against which country lost germany in wm 2014.,"SELECT T1.teamname
 FROM national_team AS T1
  JOIN plays_match AS T2 ON T1.team_id = T2.team_id
  JOIN national_opponent_team AS T4 ON T2.opponent_team_id = T4.team_id
 WHERE T4.teamname = 'Germany' and T2.did_win = 'true' AND T4.year = 2014",hard,0,False,select t1.country_code from national_opponent_team as t2 join world_cup as t3 on t1.team_initials = t2.team_initials join stadium as t4 on t4.stadium_id = t1.stadium_id join national_team as t5 on t5.team_initials = t1.team_,T5-Picard-Keys,2,1,4,0,0,0,0.0,True,True,True,3,242,1,1,4,3,1071,0.941318512,1071,1.0
